gene_key	gene_name	chrom	start	end	strand	source	tax_id	entrez_gene_id
945043	yaiA	NC_000913.3	406979	407170	+	RefSeq	511145	945043
945045	aroM	NC_000913.3	407428	408105	+	RefSeq	511145	945045
945048	ppnP	NC_000913.3	408177	408461	+	RefSeq	511145	945048
38094942	ykiD	NC_000913.3	408947	409030	+	RefSeq	511145	38094942
948585	rdgC	NC_000913.3	409108	410019	-	RefSeq	511145	948585
949086	mak	NC_000913.3	410144	411052	+	RefSeq	511145	949086
949077	araJ	NC_000913.3	411297	412481	-	RefSeq	511145	949077
949076	sbcC	NC_000913.3	412607	415753	-	RefSeq	511145	949076
945049	sbcD	NC_000913.3	415750	416952	-	RefSeq	511145	945049
945046	phoB	NC_000913.3	417142	417831	+	RefSeq	511145	945046
945044	phoR	NC_000913.3	417889	419184	+	RefSeq	511145	945044
945042	brnQ	NC_000913.3	419591	420910	+	RefSeq	511145	945042
945050	proY	NC_000913.3	420986	422359	+	RefSeq	511145	945050
949131	malZ	NC_000913.3	422518	424332	+	RefSeq	511145	949131
949132	acpH	NC_000913.3	424337	424918	-	RefSeq	511145	949132
944905	queA	NC_000913.3	425011	426081	+	RefSeq	511145	944905
949130	tgt	NC_000913.3	426137	427264	+	RefSeq	511145	949130
945374	yajC	NC_000913.3	427287	427619	+	RefSeq	511145	945374
949133	secD	NC_000913.3	427647	429494	+	RefSeq	511145	949133
949120	secF	NC_000913.3	429505	430476	+	RefSeq	511145	949120
945051	yajD	NC_000913.3	430605	430952	+	RefSeq	511145	945051
946242	tsx	NC_000913.3	431129	432013	-	RefSeq	511145	946242
947233	yajI	NC_000913.3	432312	432851	-	RefSeq	511145	947233
947437	nrdR	NC_000913.3	433002	433451	+	RefSeq	511145	947437
945620	ribD	NC_000913.3	433455	434558	+	RefSeq	511145	945620
946453	ribE	NC_000913.3	434647	435117	+	RefSeq	511145	946453
945054	nusB	NC_000913.3	435137	435556	+	RefSeq	511145	945054
947387	thiL	NC_000913.3	435634	436611	+	RefSeq	511145	947387
947542	pgpA	NC_000913.3	436589	437107	+	RefSeq	511145	947542
946903	yajO	NC_000913.3	437161	438135	-	RefSeq	511145	946903
945060	dxs	NC_000913.3	438315	440177	-	RefSeq	511145	945060
945064	ispA	NC_000913.3	440202	441101	-	RefSeq	511145	945064
945069	xseB	NC_000913.3	441101	441343	-	RefSeq	511145	945069
945067	thiI	NC_000913.3	441549	442997	+	RefSeq	511145	945067
945066	yajL	NC_000913.3	443051	443641	-	RefSeq	511145	945066
945065	panE	NC_000913.3	443604	444515	-	RefSeq	511145	945065
945063	yajQ	NC_000913.3	444683	445174	+	RefSeq	511145	945063
945058	yajR	NC_000913.3	445302	446666	-	RefSeq	511145	945058
945073	cyoE	NC_000913.3	446815	447705	-	RefSeq	511145	945073
944918	cyoD	NC_000913.3	447717	448046	-	RefSeq	511145	944918
946897	cyoC	NC_000913.3	448046	448660	-	RefSeq	511145	946897
945615	cyoB	NC_000913.3	448650	450641	-	RefSeq	511145	945615
945080	cyoA	NC_000913.3	450663	451610	-	RefSeq	511145	945080
946438	ampG	NC_000913.3	452070	453545	-	RefSeq	511145	946438
945521	yajG	NC_000913.3	453589	454167	-	RefSeq	511145	945521
947043	bolA	NC_000913.3	454472	454789	+	RefSeq	511145	947043
945081	tig	NC_000913.3	455133	456431	+	RefSeq	511145	945081
945082	clpP	NC_000913.3	456677	457300	+	RefSeq	511145	945082
945083	clpX	NC_000913.3	457426	458700	+	RefSeq	511145	945083
945085	lon	NC_000913.3	458888	461242	+	RefSeq	511145	945085
949095	hupB	NC_000913.3	461451	461723	+	RefSeq	511145	949095
946056	ppiD	NC_000913.3	461915	463786	+	RefSeq	511145	946056
945884	ybaV	NC_000913.3	463937	464308	+	RefSeq	511145	945884
945812	fadM	NC_000913.3	464402	464800	+	RefSeq	511145	945812
947034	queC	NC_000913.3	464852	465547	-	RefSeq	511145	947034
949093	ybaE	NC_000913.3	465612	467312	-	RefSeq	511145	949093
945089	cof	NC_000913.3	467412	468230	+	RefSeq	511145	945089
945091	decR	NC_000913.3	468383	468841	+	RefSeq	511145	945091
945092	mdlA	NC_000913.3	468871	470643	+	RefSeq	511145	945092
945088	mdlB	NC_000913.3	470636	472417	+	RefSeq	511145	945088
945087	glnK	NC_000913.3	472598	472936	+	RefSeq	511145	945087
945084	amtB	NC_000913.3	472966	474252	+	RefSeq	511145	945084
945074	tesB	NC_000913.3	474301	475161	-	RefSeq	511145	945074
945070	ybaY	NC_000913.3	475379	475951	+	RefSeq	511145	945070
945094	ybaZ	NC_000913.3	475982	476371	-	RefSeq	511145	945094
944909	ffs	NC_000913.3	476448	476561	+	RefSeq	511145	944909
948863	ybaA	NC_000913.3	476672	477025	+	RefSeq	511145	948863
948951	pdeB	NC_000913.3	477067	478617	-	RefSeq	511145	948951
948876	ylaC	NC_000913.3	478781	479251	-	RefSeq	511145	948876
945096	maa	NC_000913.3	479367	479918	-	RefSeq	511145	945096
945098	hha	NC_000913.3	480090	480308	-	RefSeq	511145	945098
945106	tomB	NC_000913.3	480334	480708	-	RefSeq	511145	945106
945108	acrB	NC_000913.3	481254	484403	-	RefSeq	511145	945108
945112	acrA	NC_000913.3	484426	485619	-	RefSeq	511145	945112
945516	acrR	NC_000913.3	485761	486408	+	RefSeq	511145	945516
945132	mscK	NC_000913.3	486536	489898	+	RefSeq	511145	945132
945144	ybaM	NC_000913.3	490110	490271	-	RefSeq	511145	945144
945071	priC	NC_000913.3	490285	490812	-	RefSeq	511145	945071
945558	ybaN	NC_000913.3	490882	491259	+	RefSeq	511145	945558
945113	apt	NC_000913.3	491412	491963	+	RefSeq	511145	945113
945105	dnaX	NC_000913.3	492092	494023	+	RefSeq	511145	945105
945104	ybaB	NC_000913.3	494076	494405	+	RefSeq	511145	945104
945100	recR	NC_000913.3	494405	495010	+	RefSeq	511145	945100
945099	htpG	NC_000913.3	495120	496994	+	RefSeq	511145	945099
945097	adk	NC_000913.3	497175	497819	+	RefSeq	511145	945097
947532	hemH	NC_000913.3	498055	499017	+	RefSeq	511145	947532
947514	aes	NC_000913.3	499014	499973	-	RefSeq	511145	947514
946584	gsk	NC_000913.3	500125	501429	+	RefSeq	511145	946584
946576	ybaL	NC_000913.3	501562	503238	-	RefSeq	511145	946576
945119	fsr	NC_000913.3	503476	504696	-	RefSeq	511145	945119
947331	ushA	NC_000913.3	504914	506566	+	RefSeq	511145	947331
947083	ybaK	NC_000913.3	506603	507082	-	RefSeq	511145	947083
5061500	chiX	NC_000913.3	507204	507287	+	RefSeq	511145	5061500
945124	ybaP	NC_000913.3	507286	508080	-	RefSeq	511145	945124
948800	ybaQ	NC_000913.3	508218	508559	+	RefSeq	511145	948800
946106	copA	NC_000913.3	508875	511379	-	RefSeq	511145	946106
946187	glsA	NC_000913.3	511641	512573	+	RefSeq	511145	946187
945363	ybaT	NC_000913.3	512576	513868	+	RefSeq	511145	945363
945332	cueR	NC_000913.3	513993	514400	+	RefSeq	511145	945332
945126	ybbJ	NC_000913.3	514401	514859	-	RefSeq	511145	945126
947257	qmcA	NC_000913.3	514856	515773	-	RefSeq	511145	947257
946990	fetA	NC_000913.3	515919	516596	+	RefSeq	511145	946990
945137	fetB	NC_000913.3	516583	517362	+	RefSeq	511145	945137
947119	cnoX	NC_000913.3	517425	518279	-	RefSeq	511145	947119
945337	ybbO	NC_000913.3	518340	519149	-	RefSeq	511145	945337
945127	tesA	NC_000913.3	519139	519765	-	RefSeq	511145	945127
945122	ybbA	NC_000913.3	519733	520419	+	RefSeq	511145	945122
945118	ybbP	NC_000913.3	520416	522830	+	RefSeq	511145	945118
945116	rhsD	NC_000913.3	523261	527541	+	RefSeq	511145	945116
945115	ybbC	NC_000913.3	527581	527949	+	RefSeq	511145	945115
946803	ylbG	NC_000913.3	529645	530016	-	RefSeq	511145	946803
947063	selU	NC_000913.3	530132	531226	-	RefSeq	511145	947063
945139	allS	NC_000913.3	531295	532221	-	RefSeq	511145	945139
945141	allA	NC_000913.3	532451	532933	+	RefSeq	511145	945141
945333	allR	NC_000913.3	533011	533826	+	RefSeq	511145	945333
71004554	allZ	NC_000913.3	533629	533863	+	RefSeq	511145	71004554
945394	gcl	NC_000913.3	533916	535697	+	RefSeq	511145	945394
946186	hyi	NC_000913.3	535710	536486	+	RefSeq	511145	946186
945146	glxR	NC_000913.3	536586	537464	+	RefSeq	511145	945146
945138	allW	NC_000913.3	537633	539087	+	RefSeq	511145	945138
945134	allB	NC_000913.3	539147	540508	+	RefSeq	511145	945134
945131	ybbY	NC_000913.3	540565	541866	+	RefSeq	511145	945131
945129	glxK	NC_000913.3	541888	543033	+	RefSeq	511145	945129
945149	allE	NC_000913.3	543261	544046	-	RefSeq	511145	945149
945150	allC	NC_000913.3	544057	545292	-	RefSeq	511145	945150
948342	allD	NC_000913.3	545314	546363	-	RefSeq	511145	948342
946298	fdrA	NC_000913.3	546680	548347	+	RefSeq	511145	946298
4056025	ylbE	NC_000913.3	548357	549616	+	RefSeq	511145	4056025
945195	ylbF	NC_000913.3	549627	550442	+	RefSeq	511145	945195
944972	ybcF	NC_000913.3	550439	551332	+	RefSeq	511145	944972
945153	purK	NC_000913.3	551527	552594	-	RefSeq	511145	945153
949031	purE	NC_000913.3	552591	553100	-	RefSeq	511145	949031
949053	lpxH	NC_000913.3	553218	553940	-	RefSeq	511145	949053
949038	ppiB	NC_000913.3	553943	554437	-	RefSeq	511145	949038
946969	cysS	NC_000913.3	554611	555996	+	RefSeq	511145	946969
945155	ybcI	NC_000913.3	556032	556553	-	RefSeq	511145	945155
945158	ybcJ	NC_000913.3	556661	556873	-	RefSeq	511145	945158
945221	folD	NC_000913.3	556875	557741	-	RefSeq	511145	945221
945522	sfmA	NC_000913.3	558212	558754	+	RefSeq	511145	945522
945367	sfmC	NC_000913.3	558974	559666	+	RefSeq	511145	945367
945160	sfmD	NC_000913.3	559697	562300	+	RefSeq	511145	945160
945407	sfmH	NC_000913.3	562336	563319	+	RefSeq	511145	945407
944977	sfmF	NC_000913.3	563330	563845	+	RefSeq	511145	944977
947079	fimZ	NC_000913.3	563848	564480	-	RefSeq	511145	947079
945161	argU	NC_000913.3	564723	564799	+	RefSeq	511145	945161
947162	intD	NC_000913.3	564815	565978	-	RefSeq	511145	947162
945759	insE3	NC_000913.3	566842	567141	+	RefSeq	511145	945759
947988	insF3	NC_000913.3	567138	568004	+	RefSeq	511145	947988
948442	emrE	NC_000913.3	568315	568647	+	RefSeq	511145	948442
38094943	ylcJ	NC_000913.3	568695	568844	+	RefSeq	511145	38094943
945166	ybcK	NC_000913.3	568902	570428	+	RefSeq	511145	945166
945165	ybcL	NC_000913.3	570893	571444	+	RefSeq	511145	945165
945163	ybcM	NC_000913.3	571454	572251	+	RefSeq	511145	945163
5061504	ylcH	NC_000913.3	572368	572469	+	RefSeq	511145	5061504
945162	ybcN	NC_000913.3	572466	572921	+	RefSeq	511145	945162
945151	ninE	NC_000913.3	572921	573091	+	RefSeq	511145	945151
945147	ybcO	NC_000913.3	573084	573374	+	RefSeq	511145	945147
945174	rusA	NC_000913.3	573371	573733	+	RefSeq	511145	945174
1450240	ylcG	NC_000913.3	573730	573870	+	RefSeq	511145	1450240
945177	quuD	NC_000913.3	573956	574339	+	RefSeq	511145	945177
946163	insH2	NC_000913.3	574737	575717	-	RefSeq	511145	946163
947545	essD	NC_000913.3	577398	577613	+	RefSeq	511145	947545
947539	rrrD	NC_000913.3	577613	578110	+	RefSeq	511145	947539
945929	rzpD	NC_000913.3	578107	578568	+	RefSeq	511145	945929
1450242	rzoD	NC_000913.3	578327	578509	+	RefSeq	511145	1450242
948980	borD	NC_000913.3	578600	578893	-	RefSeq	511145	948980
945178	ybcV	NC_000913.3	579184	579594	-	RefSeq	511145	945178
945175	ybcW	NC_000913.3	579880	580086	+	RefSeq	511145	945175
5061499	ylcI	NC_000913.3	580251	580445	-	RefSeq	511145	5061499
945172	nohD	NC_000913.3	580834	581379	+	RefSeq	511145	945172
945171	tfaD	NC_000913.3	581534	582097	+	RefSeq	511145	945171
945183	tfaX	NC_000913.3	582875	583060	+	RefSeq	511145	945183
948797	appY	NC_000913.3	583681	584430	+	RefSeq	511145	948797
945185	ompT	NC_000913.3	584680	585633	-	RefSeq	511145	945185
949114	envY	NC_000913.3	586147	586908	-	RefSeq	511145	949114
945186	ybcH	NC_000913.3	587091	587981	-	RefSeq	511145	945186
944741	nfrA	NC_000913.3	587982	590954	-	RefSeq	511145	944741
945849	nfrB	NC_000913.3	590941	593178	-	RefSeq	511145	945849
945978	cusS	NC_000913.3	593328	594770	-	RefSeq	511145	945978
945003	cusR	NC_000913.3	594760	595443	-	RefSeq	511145	945003
946288	cusC	NC_000913.3	595600	596973	+	RefSeq	511145	946288
945188	cusF	NC_000913.3	597131	597463	+	RefSeq	511145	945188
945189	cusB	NC_000913.3	597479	598702	+	RefSeq	511145	945189
945191	cusA	NC_000913.3	598714	601857	+	RefSeq	511145	945191
945199	pheP	NC_000913.3	601959	603335	+	RefSeq	511145	945199
946243	ybdG	NC_000913.3	603416	604663	-	RefSeq	511145	946243
945778	nfsB	NC_000913.3	604771	605424	-	RefSeq	511145	945778
948302	ybdF	NC_000913.3	605518	605886	-	RefSeq	511145	948302
947183	ybdJ	NC_000913.3	605951	606199	-	RefSeq	511145	947183
947246	ybdK	NC_000913.3	606265	607383	-	RefSeq	511145	947246
71004555	sokE	NC_000913.3	607733	607792	-	RefSeq	511145	71004555
2847715	hokE	NC_000913.3	607836	607988	+	RefSeq	511145	2847715
945200	insL2	NC_000913.3	608065	609177	+	RefSeq	511145	945200
945194	entD	NC_000913.3	609459	610079	-	RefSeq	511145	945194
945193	fepA	NC_000913.3	610254	612494	-	RefSeq	511145	945193
945181	fes	NC_000913.3	612737	613939	+	RefSeq	511145	945181
1450243	ybdZ	NC_000913.3	613942	614160	+	RefSeq	511145	1450243
945184	entF	NC_000913.3	614157	618038	+	RefSeq	511145	945184
945180	fepE	NC_000913.3	618254	619387	+	RefSeq	511145	945180
945201	fepC	NC_000913.3	619384	620199	-	RefSeq	511145	945201
945209	fepG	NC_000913.3	620196	621188	-	RefSeq	511145	945209
945214	fepD	NC_000913.3	621185	622189	-	RefSeq	511145	945214
946268	entS	NC_000913.3	622300	623550	+	RefSeq	511145	946268
947538	fepB	NC_000913.3	623554	624510	-	RefSeq	511145	947538
945511	entC	NC_000913.3	624885	626060	+	RefSeq	511145	945511
947426	entE	NC_000913.3	626070	627680	+	RefSeq	511145	947426
946178	entB	NC_000913.3	627694	628551	+	RefSeq	511145	946178
945284	entA	NC_000913.3	628551	629297	+	RefSeq	511145	945284
945215	entH	NC_000913.3	629300	629713	+	RefSeq	511145	945215
945213	cstA	NC_000913.3	629894	631999	+	RefSeq	511145	945213
949021	ybdD	NC_000913.3	632182	632379	+	RefSeq	511145	949021
945212	hcxA	NC_000913.3	632389	633477	-	RefSeq	511145	945212
945211	ybdL	NC_000913.3	633586	634746	+	RefSeq	511145	945211
945206	ybdM	NC_000913.3	634747	635376	-	RefSeq	511145	945206
945205	ybdN	NC_000913.3	635349	636569	-	RefSeq	511145	945205
945216	citR	NC_000913.3	636716	637618	-	RefSeq	511145	945216
945224	dsbG	NC_000913.3	637827	638573	-	RefSeq	511145	945224
945225	ahpC	NC_000913.3	638945	639508	+	RefSeq	511145	945225
947540	ahpF	NC_000913.3	639753	641318	+	RefSeq	511145	947540
945229	uspG	NC_000913.3	641439	641867	-	RefSeq	511145	945229
949067	ybdR	NC_000913.3	642088	643326	+	RefSeq	511145	949067
38094944	yldA	NC_000913.3	643330	643419	-	RefSeq	511145	38094944
947546	rnk	NC_000913.3	643557	643967	-	RefSeq	511145	947546
949065	rna	NC_000913.3	644197	645003	-	RefSeq	511145	949065
949070	citT	NC_000913.3	645117	646580	-	RefSeq	511145	949070
946395	citG	NC_000913.3	646631	647509	-	RefSeq	511145	946395
949084	citX	NC_000913.3	647484	648035	-	RefSeq	511145	949084
945230	citF	NC_000913.3	648039	649571	-	RefSeq	511145	945230
945406	citE	NC_000913.3	649582	650490	-	RefSeq	511145	945406
945415	citD	NC_000913.3	650487	650783	-	RefSeq	511145	945415
945231	citC	NC_000913.3	650798	651856	-	RefSeq	511145	945231
945233	dpiB	NC_000913.3	652235	653893	+	RefSeq	511145	945233
947008	dpiA	NC_000913.3	653862	654542	+	RefSeq	511145	947008
945000	dcuC	NC_000913.3	654583	655968	-	RefSeq	511145	945000
946360	pagP	NC_000913.3	656557	657117	+	RefSeq	511145	946360
947024	cspE	NC_000913.3	657292	657501	+	RefSeq	511145	947024
945798	crcB	NC_000913.3	657555	657938	-	RefSeq	511145	945798
945228	tatE	NC_000913.3	658947	659150	+	RefSeq	511145	945228
945227	lipA	NC_000913.3	659251	660216	-	RefSeq	511145	945227
945219	ybeF	NC_000913.3	660425	661378	-	RefSeq	511145	945219
945217	lipB	NC_000913.3	661637	662278	-	RefSeq	511145	945217
945220	ybeD	NC_000913.3	662379	662642	-	RefSeq	511145	945220
945222	dacA	NC_000913.3	662752	663963	-	RefSeq	511145	945222
945241	rlpA	NC_000913.3	664102	665190	-	RefSeq	511145	945241
945238	mrdB	NC_000913.3	665201	666313	-	RefSeq	511145	945238
945240	mrdA	NC_000913.3	666316	668217	-	RefSeq	511145	945240
945239	rlmH	NC_000913.3	668248	668715	-	RefSeq	511145	945239
945237	rsfS	NC_000913.3	668719	669036	-	RefSeq	511145	945237
945246	cobC	NC_000913.3	669296	669907	-	RefSeq	511145	945246
945248	nadD	NC_000913.3	669931	670572	-	RefSeq	511145	945248
947573	holA	NC_000913.3	670574	671605	-	RefSeq	511145	947573
946257	lptE	NC_000913.3	671605	672186	-	RefSeq	511145	946257
947497	leuS	NC_000913.3	672201	674783	-	RefSeq	511145	947497
945252	ybeL	NC_000913.3	675018	675500	+	RefSeq	511145	945252
945251	ybeQ	NC_000913.3	675570	676547	-	RefSeq	511145	945251
945249	ybeR	NC_000913.3	676711	677418	+	RefSeq	511145	945249
945245	djlB	NC_000913.3	677415	678842	+	RefSeq	511145	945245
945243	ybeT	NC_000913.3	678852	679406	-	RefSeq	511145	945243
945244	ybeU	NC_000913.3	679508	680215	+	RefSeq	511145	945244
945253	djlC	NC_000913.3	680212	681663	+	RefSeq	511145	945253
945218	hscC	NC_000913.3	681723	683393	-	RefSeq	511145	945218
945503	rihA	NC_000913.3	683477	684412	-	RefSeq	511145	945503
945254	gltL	NC_000913.3	684530	685255	-	RefSeq	511145	945254
947354	gltK	NC_000913.3	685255	685929	-	RefSeq	511145	947354
945443	gltJ	NC_000913.3	685929	686669	-	RefSeq	511145	945443
63925626	sroC	NC_000913.3	686681	686843	-	RefSeq	511145	63925626
946938	gltI	NC_000913.3	686839	687747	-	RefSeq	511145	946938
944917	insH3	NC_000913.3	687997	688977	-	RefSeq	511145	944917
946201	lnt	NC_000913.3	689343	690881	-	RefSeq	511145	946201
946417	ybeX	NC_000913.3	690906	691784	-	RefSeq	511145	946417
946430	ybeY	NC_000913.3	691874	692341	-	RefSeq	511145	946430
948044	ybeZ	NC_000913.3	692338	693378	-	RefSeq	511145	948044
945260	miaB	NC_000913.3	693531	694955	-	RefSeq	511145	945260
945261	ubiF	NC_000913.3	695101	696276	+	RefSeq	511145	945261
945257	glnX	NC_000913.3	696430	696504	-	RefSeq	511145	945257
945255	glnV	NC_000913.3	696542	696616	-	RefSeq	511145	945255
945262	metU	NC_000913.3	696664	696740	-	RefSeq	511145	945262
945750	glnW	NC_000913.3	696756	696830	-	RefSeq	511145	945750
945269	glnU	NC_000913.3	696865	696939	-	RefSeq	511145	945269
945264	leuW	NC_000913.3	696963	697047	-	RefSeq	511145	945264
945280	metT	NC_000913.3	697057	697133	-	RefSeq	511145	945280
945281	asnB	NC_000913.3	697513	699177	-	RefSeq	511145	945281
945283	umpH	NC_000913.3	699574	700326	-	RefSeq	511145	945283
945285	nagC	NC_000913.3	700374	701594	-	RefSeq	511145	945285
945289	nagA	NC_000913.3	701603	702751	-	RefSeq	511145	945289
945290	nagB	NC_000913.3	702811	703611	-	RefSeq	511145	945290
945292	nagE	NC_000913.3	703944	705890	+	RefSeq	511145	945292
945310	glnS	NC_000913.3	706093	707757	+	RefSeq	511145	945310
71004556	chiZ	NC_000913.3	708236	708333	+	RefSeq	511145	71004556
945296	chiP	NC_000913.3	708334	709740	+	RefSeq	511145	945296
945713	chiQ	NC_000913.3	709790	710116	+	RefSeq	511145	945713
945295	fur	NC_000913.3	710200	710646	-	RefSeq	511145	945295
5625562	uof	NC_000913.3	710639	710725	-	RefSeq	511145	5625562
945293	fldA	NC_000913.3	710935	711465	-	RefSeq	511145	945293
945291	ybfE	NC_000913.3	711605	711898	-	RefSeq	511145	945291
945288	ybfF	NC_000913.3	712038	712802	-	RefSeq	511145	945288
945272	seqA	NC_000913.3	712987	713532	+	RefSeq	511145	945272
945271	pgm	NC_000913.3	713558	715198	+	RefSeq	511145	945271
945274	ybfP	NC_000913.3	715412	715906	+	RefSeq	511145	945274
945422	potE	NC_000913.3	716946	718265	-	RefSeq	511145	945422
945297	speF	NC_000913.3	718262	720460	-	RefSeq	511145	945297
63925627	speFL	NC_000913.3	720718	720822	-	RefSeq	511145	63925627
945302	kdpE	NC_000913.3	721056	721733	-	RefSeq	511145	945302
946744	kdpD	NC_000913.3	721730	724414	-	RefSeq	511145	946744
947508	kdpC	NC_000913.3	724407	724979	-	RefSeq	511145	947508
947450	kdpB	NC_000913.3	724988	727036	-	RefSeq	511145	947450
946045	kdpA	NC_000913.3	727059	728732	-	RefSeq	511145	946045
948946	kdpF	NC_000913.3	728732	728821	-	RefSeq	511145	948946
947452	ybfA	NC_000913.3	729134	729340	+	RefSeq	511145	947452
945306	rhsC	NC_000913.3	729583	733776	+	RefSeq	511145	945306
947566	ybfB	NC_000913.3	733776	734102	+	RefSeq	511145	947566
947288	ybfC	NC_000913.3	735650	736219	+	RefSeq	511145	947288
1450245	ybfQ	NC_000913.3	736445	736699	+	RefSeq	511145	1450245
945176	ybfD	NC_000913.3	738092	738853	+	RefSeq	511145	945176
944853	ybgA	NC_000913.3	739001	739510	+	RefSeq	511145	944853
947005	phr	NC_000913.3	739507	740925	+	RefSeq	511145	947005
947368	dtpD	NC_000913.3	741075	742556	-	RefSeq	511145	947368
945824	ybgI	NC_000913.3	742827	743570	+	RefSeq	511145	945824
945311	pxpB	NC_000913.3	743593	744249	+	RefSeq	511145	945311
945317	pxpC	NC_000913.3	744243	745175	+	RefSeq	511145	945317
945318	pxpA	NC_000913.3	745165	745899	+	RefSeq	511145	945318
945320	nei	NC_000913.3	745935	746726	+	RefSeq	511145	945320
945321	abrB	NC_000913.3	746723	747769	-	RefSeq	511145	945321
947550	ybgO	NC_000913.3	747921	748982	-	RefSeq	511145	947550
945110	ybgP	NC_000913.3	748979	749707	-	RefSeq	511145	945110
946537	ybgQ	NC_000913.3	749722	752169	-	RefSeq	511145	946537
945325	ybgD	NC_000913.3	752229	752795	-	RefSeq	511145	945325
945323	gltA	NC_000913.3	753185	754468	-	RefSeq	511145	945323
63925628	ybgV	NC_000913.3	754658	754690	-	RefSeq	511145	63925628
38094945	ybgU	NC_000913.3	754674	754781	-	RefSeq	511145	38094945
945316	sdhC	NC_000913.3	755177	755566	+	RefSeq	511145	945316
945322	sdhD	NC_000913.3	755560	755907	+	RefSeq	511145	945322
945402	sdhA	NC_000913.3	755907	757673	+	RefSeq	511145	945402
