gene_key	gene_name	chrom	start	end	strand	length	tax_id	entrez_gene_id
945081	tig	NC_000913.3	455133	456431	+	1299	511145	945081
945082	clpP	NC_000913.3	456677	457300	+	624	511145	945082
945083	clpX	NC_000913.3	457426	458700	+	1275	511145	945083
945085	lon	NC_000913.3	458888	461242	+	2355	511145	945085
949095	hupB	NC_000913.3	461451	461723	+	273	511145	949095
946056	ppiD	NC_000913.3	461915	463786	+	1872	511145	946056
945884	ybaV	NC_000913.3	463937	464308	+	372	511145	945884
945812	fadM	NC_000913.3	464402	464800	+	399	511145	945812
947034	queC	NC_000913.3	464852	465547	-	696	511145	947034
949093	ybaE	NC_000913.3	465612	467312	-	1701	511145	949093
945089	cof	NC_000913.3	467412	468230	+	819	511145	945089
945091	decR	NC_000913.3	468383	468841	+	459	511145	945091
945092	mdlA	NC_000913.3	468871	470643	+	1773	511145	945092
945088	mdlB	NC_000913.3	470636	472417	+	1782	511145	945088
945087	glnK	NC_000913.3	472598	472936	+	339	511145	945087
945084	amtB	NC_000913.3	472966	474252	+	1287	511145	945084
945074	tesB	NC_000913.3	474301	475161	-	861	511145	945074
945070	ybaY	NC_000913.3	475379	475951	+	573	511145	945070
945094	ybaZ	NC_000913.3	475982	476371	-	390	511145	945094
944909	ffs	NC_000913.3	476448	476561	+	114	511145	944909
948863	ybaA	NC_000913.3	476672	477025	+	354	511145	948863
948951	pdeB	NC_000913.3	477067	478617	-	1551	511145	948951
948876	ylaC	NC_000913.3	478781	479251	-	471	511145	948876
945096	maa	NC_000913.3	479367	479918	-	552	511145	945096
945098	hha	NC_000913.3	480090	480308	-	219	511145	945098
945106	tomB	NC_000913.3	480334	480708	-	375	511145	945106
945108	acrB	NC_000913.3	481254	484403	-	3150	511145	945108
945112	acrA	NC_000913.3	484426	485619	-	1194	511145	945112
945516	acrR	NC_000913.3	485761	486408	+	648	511145	945516
945132	mscK	NC_000913.3	486536	489898	+	3363	511145	945132
945144	ybaM	NC_000913.3	490110	490271	-	162	511145	945144
945071	priC	NC_000913.3	490285	490812	-	528	511145	945071
945558	ybaN	NC_000913.3	490882	491259	+	378	511145	945558
945113	apt	NC_000913.3	491412	491963	+	552	511145	945113
945105	dnaX	NC_000913.3	492092	494023	+	1932	511145	945105
945104	ybaB	NC_000913.3	494076	494405	+	330	511145	945104
945100	recR	NC_000913.3	494405	495010	+	606	511145	945100
945099	htpG	NC_000913.3	495120	496994	+	1875	511145	945099
945097	adk	NC_000913.3	497175	497819	+	645	511145	945097
947532	hemH	NC_000913.3	498055	499017	+	963	511145	947532
947514	aes	NC_000913.3	499014	499973	-	960	511145	947514
946584	gsk	NC_000913.3	500125	501429	+	1305	511145	946584
946576	ybaL	NC_000913.3	501562	503238	-	1677	511145	946576
945119	fsr	NC_000913.3	503476	504696	-	1221	511145	945119
947331	ushA	NC_000913.3	504914	506566	+	1653	511145	947331
947083	ybaK	NC_000913.3	506603	507082	-	480	511145	947083
5061500	chiX	NC_000913.3	507204	507287	+	84	511145	5061500
945124	ybaP	NC_000913.3	507286	508080	-	795	511145	945124
948800	ybaQ	NC_000913.3	508218	508559	+	342	511145	948800
946106	copA	NC_000913.3	508875	511379	-	2505	511145	946106
946187	glsA	NC_000913.3	511641	512573	+	933	511145	946187
945363	ybaT	NC_000913.3	512576	513868	+	1293	511145	945363
945332	cueR	NC_000913.3	513993	514400	+	408	511145	945332
945126	ybbJ	NC_000913.3	514401	514859	-	459	511145	945126
947257	qmcA	NC_000913.3	514856	515773	-	918	511145	947257
946990	fetA	NC_000913.3	515919	516596	+	678	511145	946990
945137	fetB	NC_000913.3	516583	517362	+	780	511145	945137
947119	cnoX	NC_000913.3	517425	518279	-	855	511145	947119
945337	ybbO	NC_000913.3	518340	519149	-	810	511145	945337
945127	tesA	NC_000913.3	519139	519765	-	627	511145	945127
945122	ybbA	NC_000913.3	519733	520419	+	687	511145	945122
945118	ybbP	NC_000913.3	520416	522830	+	2415	511145	945118
945116	rhsD	NC_000913.3	523261	527541	+	4281	511145	945116
945115	ybbC	NC_000913.3	527581	527949	+	369	511145	945115
946803	ylbG	NC_000913.3	529645	530016	-	372	511145	946803
947063	selU	NC_000913.3	530132	531226	-	1095	511145	947063
945139	allS	NC_000913.3	531295	532221	-	927	511145	945139
945141	allA	NC_000913.3	532451	532933	+	483	511145	945141
945333	allR	NC_000913.3	533011	533826	+	816	511145	945333
71004554	allZ	NC_000913.3	533629	533863	+	235	511145	71004554
945394	gcl	NC_000913.3	533916	535697	+	1782	511145	945394
946186	hyi	NC_000913.3	535710	536486	+	777	511145	946186
945146	glxR	NC_000913.3	536586	537464	+	879	511145	945146
945138	allW	NC_000913.3	537633	539087	+	1455	511145	945138
945134	allB	NC_000913.3	539147	540508	+	1362	511145	945134
945131	ybbY	NC_000913.3	540565	541866	+	1302	511145	945131
945129	glxK	NC_000913.3	541888	543033	+	1146	511145	945129
945149	allE	NC_000913.3	543261	544046	-	786	511145	945149
945150	allC	NC_000913.3	544057	545292	-	1236	511145	945150
948342	allD	NC_000913.3	545314	546363	-	1050	511145	948342
946298	fdrA	NC_000913.3	546680	548347	+	1668	511145	946298
4056025	ylbE	NC_000913.3	548357	549616	+	1260	511145	4056025
945195	ylbF	NC_000913.3	549627	550442	+	816	511145	945195
944972	ybcF	NC_000913.3	550439	551332	+	894	511145	944972
945153	purK	NC_000913.3	551527	552594	-	1068	511145	945153
949031	purE	NC_000913.3	552591	553100	-	510	511145	949031
949053	lpxH	NC_000913.3	553218	553940	-	723	511145	949053
949038	ppiB	NC_000913.3	553943	554437	-	495	511145	949038
946969	cysS	NC_000913.3	554611	555996	+	1386	511145	946969
945155	ybcI	NC_000913.3	556032	556553	-	522	511145	945155
945158	ybcJ	NC_000913.3	556661	556873	-	213	511145	945158
945221	folD	NC_000913.3	556875	557741	-	867	511145	945221
945522	sfmA	NC_000913.3	558212	558754	+	543	511145	945522
945367	sfmC	NC_000913.3	558974	559666	+	693	511145	945367
945160	sfmD	NC_000913.3	559697	562300	+	2604	511145	945160
945407	sfmH	NC_000913.3	562336	563319	+	984	511145	945407
944977	sfmF	NC_000913.3	563330	563845	+	516	511145	944977
947079	fimZ	NC_000913.3	563848	564480	-	633	511145	947079
945161	argU	NC_000913.3	564723	564799	+	77	511145	945161
947162	intD	NC_000913.3	564815	565978	-	1164	511145	947162
945759	insE3	NC_000913.3	566842	567141	+	300	511145	945759
947988	insF3	NC_000913.3	567138	568004	+	867	511145	947988
948442	emrE	NC_000913.3	568315	568647	+	333	511145	948442
38094943	ylcJ	NC_000913.3	568695	568844	+	150	511145	38094943
945166	ybcK	NC_000913.3	568902	570428	+	1527	511145	945166
945165	ybcL	NC_000913.3	570893	571444	+	552	511145	945165
945163	ybcM	NC_000913.3	571454	572251	+	798	511145	945163
5061504	ylcH	NC_000913.3	572368	572469	+	102	511145	5061504
945162	ybcN	NC_000913.3	572466	572921	+	456	511145	945162
945151	ninE	NC_000913.3	572921	573091	+	171	511145	945151
945147	ybcO	NC_000913.3	573084	573374	+	291	511145	945147
945174	rusA	NC_000913.3	573371	573733	+	363	511145	945174
1450240	ylcG	NC_000913.3	573730	573870	+	141	511145	1450240
945177	quuD	NC_000913.3	573956	574339	+	384	511145	945177
946163	insH2	NC_000913.3	574737	575717	-	981	511145	946163
947545	essD	NC_000913.3	577398	577613	+	216	511145	947545
947539	rrrD	NC_000913.3	577613	578110	+	498	511145	947539
945929	rzpD	NC_000913.3	578107	578568	+	462	511145	945929
1450242	rzoD	NC_000913.3	578327	578509	+	183	511145	1450242
948980	borD	NC_000913.3	578600	578893	-	294	511145	948980
945178	ybcV	NC_000913.3	579184	579594	-	411	511145	945178
945175	ybcW	NC_000913.3	579880	580086	+	207	511145	945175
5061499	ylcI	NC_000913.3	580251	580445	-	195	511145	5061499
945172	nohD	NC_000913.3	580834	581379	+	546	511145	945172
945171	tfaD	NC_000913.3	581534	582097	+	564	511145	945171
945183	tfaX	NC_000913.3	582875	583060	+	186	511145	945183
948797	appY	NC_000913.3	583681	584430	+	750	511145	948797
945185	ompT	NC_000913.3	584680	585633	-	954	511145	945185
949114	envY	NC_000913.3	586147	586908	-	762	511145	949114
945186	ybcH	NC_000913.3	587091	587981	-	891	511145	945186
944741	nfrA	NC_000913.3	587982	590954	-	2973	511145	944741
945849	nfrB	NC_000913.3	590941	593178	-	2238	511145	945849
945978	cusS	NC_000913.3	593328	594770	-	1443	511145	945978
945003	cusR	NC_000913.3	594760	595443	-	684	511145	945003
946288	cusC	NC_000913.3	595600	596973	+	1374	511145	946288
945188	cusF	NC_000913.3	597131	597463	+	333	511145	945188
945189	cusB	NC_000913.3	597479	598702	+	1224	511145	945189
945191	cusA	NC_000913.3	598714	601857	+	3144	511145	945191
945199	pheP	NC_000913.3	601959	603335	+	1377	511145	945199
946243	ybdG	NC_000913.3	603416	604663	-	1248	511145	946243
945778	nfsB	NC_000913.3	604771	605424	-	654	511145	945778
948302	ybdF	NC_000913.3	605518	605886	-	369	511145	948302
947183	ybdJ	NC_000913.3	605951	606199	-	249	511145	947183
947246	ybdK	NC_000913.3	606265	607383	-	1119	511145	947246
71004555	sokE	NC_000913.3	607733	607792	-	60	511145	71004555
2847715	hokE	NC_000913.3	607836	607988	+	153	511145	2847715
945200	insL2	NC_000913.3	608065	609177	+	1113	511145	945200
945194	entD	NC_000913.3	609459	610079	-	621	511145	945194
945193	fepA	NC_000913.3	610254	612494	-	2241	511145	945193
945181	fes	NC_000913.3	612737	613939	+	1203	511145	945181
1450243	ybdZ	NC_000913.3	613942	614160	+	219	511145	1450243
945184	entF	NC_000913.3	614157	618038	+	3882	511145	945184
945180	fepE	NC_000913.3	618254	619387	+	1134	511145	945180
945201	fepC	NC_000913.3	619384	620199	-	816	511145	945201
945209	fepG	NC_000913.3	620196	621188	-	993	511145	945209
945214	fepD	NC_000913.3	621185	622189	-	1005	511145	945214
946268	entS	NC_000913.3	622300	623550	+	1251	511145	946268
947538	fepB	NC_000913.3	623554	624510	-	957	511145	947538
945511	entC	NC_000913.3	624885	626060	+	1176	511145	945511
947426	entE	NC_000913.3	626070	627680	+	1611	511145	947426
946178	entB	NC_000913.3	627694	628551	+	858	511145	946178
945284	entA	NC_000913.3	628551	629297	+	747	511145	945284
945215	entH	NC_000913.3	629300	629713	+	414	511145	945215
945213	cstA	NC_000913.3	629894	631999	+	2106	511145	945213
949021	ybdD	NC_000913.3	632182	632379	+	198	511145	949021
945212	hcxA	NC_000913.3	632389	633477	-	1089	511145	945212
945211	ybdL	NC_000913.3	633586	634746	+	1161	511145	945211
945206	ybdM	NC_000913.3	634747	635376	-	630	511145	945206
945205	ybdN	NC_000913.3	635349	636569	-	1221	511145	945205
945216	citR	NC_000913.3	636716	637618	-	903	511145	945216
945224	dsbG	NC_000913.3	637827	638573	-	747	511145	945224
945225	ahpC	NC_000913.3	638945	639508	+	564	511145	945225
947540	ahpF	NC_000913.3	639753	641318	+	1566	511145	947540
945229	uspG	NC_000913.3	641439	641867	-	429	511145	945229
949067	ybdR	NC_000913.3	642088	643326	+	1239	511145	949067
38094944	yldA	NC_000913.3	643330	643419	-	90	511145	38094944
947546	rnk	NC_000913.3	643557	643967	-	411	511145	947546
949065	rna	NC_000913.3	644197	645003	-	807	511145	949065
949070	citT	NC_000913.3	645117	646580	-	1464	511145	949070
946395	citG	NC_000913.3	646631	647509	-	879	511145	946395
949084	citX	NC_000913.3	647484	648035	-	552	511145	949084
945230	citF	NC_000913.3	648039	649571	-	1533	511145	945230
945406	citE	NC_000913.3	649582	650490	-	909	511145	945406
945415	citD	NC_000913.3	650487	650783	-	297	511145	945415
945231	citC	NC_000913.3	650798	651856	-	1059	511145	945231
945233	dpiB	NC_000913.3	652235	653893	+	1659	511145	945233
947008	dpiA	NC_000913.3	653862	654542	+	681	511145	947008
945000	dcuC	NC_000913.3	654583	655968	-	1386	511145	945000
946360	pagP	NC_000913.3	656557	657117	+	561	511145	946360
947024	cspE	NC_000913.3	657292	657501	+	210	511145	947024
945798	crcB	NC_000913.3	657555	657938	-	384	511145	945798
945228	tatE	NC_000913.3	658947	659150	+	204	511145	945228
945227	lipA	NC_000913.3	659251	660216	-	966	511145	945227
945219	ybeF	NC_000913.3	660425	661378	-	954	511145	945219
945217	lipB	NC_000913.3	661637	662278	-	642	511145	945217
945220	ybeD	NC_000913.3	662379	662642	-	264	511145	945220
945222	dacA	NC_000913.3	662752	663963	-	1212	511145	945222
945241	rlpA	NC_000913.3	664102	665190	-	1089	511145	945241
945238	mrdB	NC_000913.3	665201	666313	-	1113	511145	945238
945240	mrdA	NC_000913.3	666316	668217	-	1902	511145	945240
945239	rlmH	NC_000913.3	668248	668715	-	468	511145	945239
945237	rsfS	NC_000913.3	668719	669036	-	318	511145	945237
945246	cobC	NC_000913.3	669296	669907	-	612	511145	945246
945248	nadD	NC_000913.3	669931	670572	-	642	511145	945248
947573	holA	NC_000913.3	670574	671605	-	1032	511145	947573
946257	lptE	NC_000913.3	671605	672186	-	582	511145	946257
947497	leuS	NC_000913.3	672201	674783	-	2583	511145	947497
945252	ybeL	NC_000913.3	675018	675500	+	483	511145	945252
945251	ybeQ	NC_000913.3	675570	676547	-	978	511145	945251
945249	ybeR	NC_000913.3	676711	677418	+	708	511145	945249
945245	djlB	NC_000913.3	677415	678842	+	1428	511145	945245
945243	ybeT	NC_000913.3	678852	679406	-	555	511145	945243
945244	ybeU	NC_000913.3	679508	680215	+	708	511145	945244
945253	djlC	NC_000913.3	680212	681663	+	1452	511145	945253
945218	hscC	NC_000913.3	681723	683393	-	1671	511145	945218
945503	rihA	NC_000913.3	683477	684412	-	936	511145	945503
945254	gltL	NC_000913.3	684530	685255	-	726	511145	945254
947354	gltK	NC_000913.3	685255	685929	-	675	511145	947354
945443	gltJ	NC_000913.3	685929	686669	-	741	511145	945443
63925626	sroC	NC_000913.3	686681	686843	-	163	511145	63925626
946938	gltI	NC_000913.3	686839	687747	-	909	511145	946938
944917	insH3	NC_000913.3	687997	688977	-	981	511145	944917
946201	lnt	NC_000913.3	689343	690881	-	1539	511145	946201
946417	ybeX	NC_000913.3	690906	691784	-	879	511145	946417
946430	ybeY	NC_000913.3	691874	692341	-	468	511145	946430
948044	ybeZ	NC_000913.3	692338	693378	-	1041	511145	948044
945260	miaB	NC_000913.3	693531	694955	-	1425	511145	945260
945261	ubiF	NC_000913.3	695101	696276	+	1176	511145	945261
945257	glnX	NC_000913.3	696430	696504	-	75	511145	945257
945255	glnV	NC_000913.3	696542	696616	-	75	511145	945255
945262	metU	NC_000913.3	696664	696740	-	77	511145	945262
945750	glnW	NC_000913.3	696756	696830	-	75	511145	945750
945269	glnU	NC_000913.3	696865	696939	-	75	511145	945269
945264	leuW	NC_000913.3	696963	697047	-	85	511145	945264
945280	metT	NC_000913.3	697057	697133	-	77	511145	945280
945281	asnB	NC_000913.3	697513	699177	-	1665	511145	945281
945283	umpH	NC_000913.3	699574	700326	-	753	511145	945283
945285	nagC	NC_000913.3	700374	701594	-	1221	511145	945285
945289	nagA	NC_000913.3	701603	702751	-	1149	511145	945289
945290	nagB	NC_000913.3	702811	703611	-	801	511145	945290
945292	nagE	NC_000913.3	703944	705890	+	1947	511145	945292
945310	glnS	NC_000913.3	706093	707757	+	1665	511145	945310
71004556	chiZ	NC_000913.3	708236	708333	+	98	511145	71004556
945296	chiP	NC_000913.3	708334	709740	+	1407	511145	945296
945713	chiQ	NC_000913.3	709790	710116	+	327	511145	945713
945295	fur	NC_000913.3	710200	710646	-	447	511145	945295
5625562	uof	NC_000913.3	710639	710725	-	87	511145	5625562
945293	fldA	NC_000913.3	710935	711465	-	531	511145	945293
945291	ybfE	NC_000913.3	711605	711898	-	294	511145	945291
945288	ybfF	NC_000913.3	712038	712802	-	765	511145	945288
945272	seqA	NC_000913.3	712987	713532	+	546	511145	945272
945271	pgm	NC_000913.3	713558	715198	+	1641	511145	945271
945274	ybfP	NC_000913.3	715412	715906	+	495	511145	945274
945422	potE	NC_000913.3	716946	718265	-	1320	511145	945422
945297	speF	NC_000913.3	718262	720460	-	2199	511145	945297
63925627	speFL	NC_000913.3	720718	720822	-	105	511145	63925627
945302	kdpE	NC_000913.3	721056	721733	-	678	511145	945302
946744	kdpD	NC_000913.3	721730	724414	-	2685	511145	946744
947508	kdpC	NC_000913.3	724407	724979	-	573	511145	947508
947450	kdpB	NC_000913.3	724988	727036	-	2049	511145	947450
946045	kdpA	NC_000913.3	727059	728732	-	1674	511145	946045
948946	kdpF	NC_000913.3	728732	728821	-	90	511145	948946
947452	ybfA	NC_000913.3	729134	729340	+	207	511145	947452
945306	rhsC	NC_000913.3	729583	733776	+	4194	511145	945306
947566	ybfB	NC_000913.3	733776	734102	+	327	511145	947566
947288	ybfC	NC_000913.3	735650	736219	+	570	511145	947288
1450245	ybfQ	NC_000913.3	736445	736699	+	255	511145	1450245
945176	ybfD	NC_000913.3	738092	738853	+	762	511145	945176
944853	ybgA	NC_000913.3	739001	739510	+	510	511145	944853
947005	phr	NC_000913.3	739507	740925	+	1419	511145	947005
947368	dtpD	NC_000913.3	741075	742556	-	1482	511145	947368
945824	ybgI	NC_000913.3	742827	743570	+	744	511145	945824
945311	pxpB	NC_000913.3	743593	744249	+	657	511145	945311
945317	pxpC	NC_000913.3	744243	745175	+	933	511145	945317
945318	pxpA	NC_000913.3	745165	745899	+	735	511145	945318
945320	nei	NC_000913.3	745935	746726	+	792	511145	945320
945321	abrB	NC_000913.3	746723	747769	-	1047	511145	945321
947550	ybgO	NC_000913.3	747921	748982	-	1062	511145	947550
945110	ybgP	NC_000913.3	748979	749707	-	729	511145	945110
946537	ybgQ	NC_000913.3	749722	752169	-	2448	511145	946537
945325	ybgD	NC_000913.3	752229	752795	-	567	511145	945325
945323	gltA	NC_000913.3	753185	754468	-	1284	511145	945323
63925628	ybgV	NC_000913.3	754658	754690	-	33	511145	63925628
38094945	ybgU	NC_000913.3	754674	754781	-	108	511145	38094945
945316	sdhC	NC_000913.3	755177	755566	+	390	511145	945316
945322	sdhD	NC_000913.3	755560	755907	+	348	511145	945322
945402	sdhA	NC_000913.3	755907	757673	+	1767	511145	945402
945300	sdhB	NC_000913.3	757689	758405	+	717	511145	945300
945303	sucA	NC_000913.3	758706	761507	+	2802	511145	945303
945307	sucB	NC_000913.3	761522	762739	+	1218	511145	945307
945312	sucC	NC_000913.3	763014	764180	+	1167	511145	945312
945314	sucD	NC_000913.3	764180	765049	+	870	511145	945314
63925629	sdhX	NC_000913.3	765050	765150	+	101	511145	63925629
945371	mngR	NC_000913.3	765153	765875	-	723	511145	945371
945355	mngA	NC_000913.3	765984	767960	+	1977	511145	945355
945359	mngB	NC_000913.3	767978	770611	+	2634	511145	945359
945341	cydA	NC_000913.3	771458	773026	+	1569	511145	945341
945347	cydB	NC_000913.3	773042	774181	+	1140	511145	945347
1450246	cydX	NC_000913.3	774196	774309	+	114	511145	1450246
945326	ybgE	NC_000913.3	774309	774602	+	294	511145	945326
948907	ybgC	NC_000913.3	774752	775156	+	405	511145	948907
948900	tolQ	NC_000913.3	775153	775845	+	693	511145	948900
945328	tolR	NC_000913.3	775849	776277	+	429	511145	945328
946625	tolA	NC_000913.3	776342	777607	+	1266	511145	946625
945429	tolB	NC_000913.3	777740	779032	+	1293	511145	945429
945004	pal	NC_000913.3	779067	779588	+	522	511145	945004
947227	cpoB	NC_000913.3	779598	780389	+	792	511145	947227
945336	lysT	NC_000913.3	780554	780629	+	76	511145	945336
945331	valT	NC_000913.3	780765	780840	+	76	511145	945331
945338	lysW	NC_000913.3	780843	780918	+	76	511145	945338
945345	valZ	NC_000913.3	781068	781143	+	76	511145	945345
945342	lysY	NC_000913.3	781147	781222	+	76	511145	945342
945352	lysZ	NC_000913.3	781369	781444	+	76	511145	945352
945353	lysQ	NC_000913.3	781577	781652	+	76	511145	945353
945351	nadA	NC_000913.3	782085	783128	+	1044	511145	945351
945350	pnuC	NC_000913.3	783166	783885	+	720	511145	945350
945348	zitB	NC_000913.3	783882	784823	-	942	511145	945348
945356	ybgS	NC_000913.3	784937	785317	-	381	511145	945356
945605	aroG	NC_000913.3	785633	786685	+	1053	511145	945605
945068	gpmA	NC_000913.3	786843	787595	-	753	511145	945068
